path_idx,type,color,width,vx,vy
2,s,0.3922|0.7098|0.9647,2.142859935760498,351.9297,349.8672
2,s,0.3922|0.7098|0.9647,2.142859935760498,351.2539,349.7070
2,s,0.3922|0.7098|0.9647,2.142859935760498,350.5742,349.5508
2,s,0.3922|0.7098|0.9647,2.142859935760498,349.8984,349.3984
2,s,0.3922|0.7098|0.9647,2.142859935760498,349.2188,349.2500
2,s,0.3922|0.7098|0.9647,2.142859935760498,348.5430,349.1055
2,s,0.3922|0.7098|0.9647,2.142859935760498,347.8711,348.9609
2,s,0.3922|0.7098|0.9647,2.142859935760498,347.1953,348.8203
2,s,0.3922|0.7098|0.9647,2.142859935760498,346.5234,348.6836
2,s,0.3922|0.7098|0.9647,2.142859935760498,345.8516,348.5469
2,s,0.3922|0.7098|0.9647,2.142859935760498,345.1797,348.4141
2,s,0.3922|0.7098|0.9647,2.142859935760498,344.5078,348.2812
2,s,0.3922|0.7098|0.9647,2.142859935760498,343.8398,348.1523
2,s,0.3922|0.7098|0.9647,2.142859935760498,343.1680,348.0195
2,s,0.3922|0.7098|0.9647,2.142859935760498,342.5000,347.8945
2,s,0.3922|0.7098|0.9647,2.142859935760498,341.8320,347.7656
2,s,0.3922|0.7098|0.9647,2.142859935760498,341.1680,347.6367
2,s,0.3922|0.7098|0.9647,2.142859935760498,340.5000,347.5078
2,s,0.3922|0.7098|0.9647,2.142859935760498,339.8359,347.3789
2,s,0.3922|0.7098|0.9647,2.142859935760498,339.1719,347.2500
2,s,0.3922|0.7098|0.9647,2.142859935760498,338.5078,347.1172
2,s,0.3922|0.7098|0.9647,2.142859935760498,337.8477,346.9805
2,s,0.3922|0.7098|0.9647,2.142859935760498,337.1836,346.8438
2,s,0.3922|0.7098|0.9647,2.142859935760498,336.5234,346.7031
2,s,0.3922|0.7098|0.9647,2.142859935760498,335.8633,346.5586
2,s,0.3922|0.7098|0.9647,2.142859935760498,335.2070,346.4102
2,s,0.3922|0.7098|0.9647,2.142859935760498,334.5469,346.2578
2,s,0.3922|0.7098|0.9647,2.142859935760498,333.8906,346.0977
2,s,0.3922|0.7098|0.9647,2.142859935760498,333.2344,345.9375
2,s,0.3922|0.7098|0.9647,2.142859935760498,332.5781,345.7656
2,s,0.3922|0.7098|0.9647,2.142859935760498,331.9219,345.5938
2,s,0.3922|0.7098|0.9647,2.142859935760498,331.2656,345.4102
2,s,0.3922|0.7098|0.9647,2.142859935760498,330.6133,345.2227
2,s,0.3922|0.7098|0.9647,2.142859935760498,329.9609,345.0273
2,s,0.3922|0.7098|0.9647,2.142859935760498,329.3086,344.8242
2,s,0.3922|0.7098|0.9647,2.142859935760498,328.6602,344.6133
2,s,0.3922|0.7098|0.9647,2.142859935760498,328.0078,344.3945
2,s,0.3922|0.7098|0.9647,2.142859935760498,327.3594,344.1680
2,s,0.3922|0.7098|0.9647,2.142859935760498,326.7109,343.9336
2,s,0.3922|0.7098|0.9647,2.142859935760498,326.0625,343.6914
2,s,0.3922|0.7098|0.9647,2.142859935760498,325.4141,343.4375
2,s,0.3922|0.7098|0.9647,2.142859935760498,324.7695,343.1797
2,s,0.3922|0.7098|0.9647,2.142859935760498,324.1211,342.9141
2,s,0.3922|0.7098|0.9647,2.142859935760498,323.4766,342.6367
2,s,0.3922|0.7098|0.9647,2.142859935760498,322.8359,342.3516
2,s,0.3922|0.7098|0.9647,2.142859935760498,322.1914,342.0625
2,s,0.3922|0.7098|0.9647,2.142859935760498,321.5469,341.7617
2,s,0.3922|0.7098|0.9647,2.142859935760498,320.9062,341.4570
2,s,0.3922|0.7098|0.9647,2.142859935760498,320.2656,341.1406
2,s,0.3922|0.7098|0.9647,2.142859935760498,319.6250,340.8203
2,s,0.3922|0.7098|0.9647,2.142859935760498,318.9883,340.4922
2,s,0.3922|0.7098|0.9647,2.142859935760498,318.3477,340.1602
2,s,0.3922|0.7098|0.9647,2.142859935760498,317.7109,339.8164
2,s,0.3922|0.7098|0.9647,2.142859935760498,317.0742,339.4727
2,s,0.3922|0.7098|0.9647,2.142859935760498,316.4375,339.1211
2,s,0.3922|0.7098|0.9647,2.142859935760498,315.8008,338.7656
2,s,0.3922|0.7098|0.9647,2.142859935760498,315.1680,338.4023
2,s,0.3922|0.7098|0.9647,2.142859935760498,314.5312,338.0391
2,s,0.3922|0.7098|0.9647,2.142859935760498,313.8984,337.6680
2,s,0.3922|0.7098|0.9647,2.142859935760498,313.2656,337.2969
2,s,0.3922|0.7098|0.9647,2.142859935760498,312.6367,336.9219
2,s,0.3922|0.7098|0.9647,2.142859935760498,312.0039,336.5430
2,s,0.3922|0.7098|0.9647,2.142859935760498,311.3750,336.1641
2,s,0.3922|0.7098|0.9647,2.142859935760498,310.7461,335.7812
2,s,0.3922|0.7098|0.9647,2.142859935760498,310.1172,335.3984
2,s,0.3922|0.7098|0.9647,2.142859935760498,309.4883,335.0156
2,s,0.3922|0.7098|0.9647,2.142859935760498,308.8633,334.6289
2,s,0.3922|0.7098|0.9647,2.142859935760498,308.2344,334.2422
2,s,0.3922|0.7098|0.9647,2.142859935760498,307.6094,333.8594
2,s,0.3922|0.7098|0.9647,2.142859935760498,306.9844,333.4727
2,s,0.3922|0.7098|0.9647,2.142859935760498,306.3594,333.0859
2,s,0.3922|0.7098|0.9647,2.142859935760498,305.7383,332.7031
2,s,0.3922|0.7098|0.9647,2.142859935760498,305.1172,332.3164
2,s,0.3922|0.7098|0.9647,2.142859935760498,304.4922,331.9336
2,s,0.3922|0.7098|0.9647,2.142859935760498,303.8711,331.5508
3,s,0.3922|0.7098|0.9647,2.142859935760498,303.8711,331.5508
3,s,0.3922|0.7098|0.9647,2.142859935760498,303.2539,331.1680
3,s,0.3922|0.7098|0.9647,2.142859935760498,302.6328,330.7852
3,s,0.3922|0.7098|0.9647,2.142859935760498,302.0117,330.4023
3,s,0.3922|0.7098|0.9647,2.142859935760498,301.3945,330.0195
3,s,0.3922|0.7098|0.9647,2.142859935760498,300.7773,329.6367
3,s,0.3922|0.7098|0.9647,2.142859935760498,300.1602,329.2578
3,s,0.3922|0.7098|0.9647,2.142859935760498,299.5469,328.8750
3,s,0.3922|0.7098|0.9647,2.142859935760498,298.9297,328.4922
3,s,0.3922|0.7098|0.9647,2.142859935760498,298.3164,328.1055
3,s,0.3922|0.7098|0.9647,2.142859935760498,297.7031,327.7188
3,s,0.3922|0.7098|0.9647,2.142859935760498,297.0898,327.3320
3,s,0.3922|0.7098|0.9647,2.142859935760498,296.4766,326.9414
3,s,0.3922|0.7098|0.9647,2.142859935760498,295.8633,326.5508
3,s,0.3922|0.7098|0.9647,2.142859935760498,295.2539,326.1523
3,s,0.3922|0.7098|0.9647,2.142859935760498,294.6445,325.7500
3,s,0.3922|0.7098|0.9647,2.142859935760498,294.0352,325.3438
3,s,0.3922|0.7098|0.9647,2.142859935760498,293.4258,324.9336
3,s,0.3922|0.7098|0.9647,2.142859935760498,292.8164,324.5156
3,s,0.3922|0.7098|0.9647,2.142859935760498,292.2109,324.0898
3,s,0.3922|0.7098|0.9647,2.142859935760498,291.6055,323.6602
3,s,0.3922|0.7098|0.9647,2.142859935760498,291.0000,323.2188
3,s,0.3922|0.7098|0.9647,2.142859935760498,290.3945,322.7695
3,s,0.3922|0.7098|0.9647,2.142859935760498,289.7891,322.3125
3,s,0.3922|0.7098|0.9647,2.142859935760498,289.1836,321.8438
3,s,0.3922|0.7098|0.9647,2.142859935760498,288.5820,321.3633
3,s,0.3922|0.7098|0.9647,2.142859935760498,287.9805,320.8711
3,s,0.3922|0.7098|0.9647,2.142859935760498,287.3789,320.3672
3,s,0.3922|0.7098|0.9647,2.142859935760498,286.7773,319.8516
3,s,0.3922|0.7098|0.9647,2.142859935760498,286.1797,319.3203
3,s,0.3922|0.7098|0.9647,2.142859935760498,285.5781,318.7773
3,s,0.3922|0.7098|0.9647,2.142859935760498,284.9805,318.2188
3,s,0.3922|0.7098|0.9647,2.142859935760498,284.3828,317.6406
3,s,0.3922|0.7098|0.9647,2.142859935760498,283.7852,317.0508
3,s,0.3922|0.7098|0.9647,2.142859935760498,283.1875,316.4453
3,s,0.3922|0.7098|0.9647,2.142859935760498,282.5938,315.8203
3,s,0.3922|0.7098|0.9647,2.142859935760498,281.9961,315.1797
3,s,0.3922|0.7098|0.9647,2.142859935760498,281.4023,314.5195
3,s,0.3922|0.7098|0.9647,2.142859935760498,280.8086,313.8438
3,s,0.3922|0.7098|0.9647,2.142859935760498,280.2148,313.1484
3,s,0.3922|0.7098|0.9647,2.142859935760498,279.6211,312.4375
3,s,0.3922|0.7098|0.9647,2.142859935760498,279.0312,311.7031
3,s,0.3922|0.7098|0.9647,2.142859935760498,278.4414,310.9531
3,s,0.3922|0.7098|0.9647,2.142859935760498,277.8477,310.1836
3,s,0.3922|0.7098|0.9647,2.142859935760498,277.2617,309.3945
3,s,0.3922|0.7098|0.9647,2.142859935760498,276.6719,308.5898
3,s,0.3922|0.7098|0.9647,2.142859935760498,276.0820,307.7617
3,s,0.3922|0.7098|0.9647,2.142859935760498,275.4961,306.9180
3,s,0.3922|0.7098|0.9647,2.142859935760498,274.9062,306.0547
3,s,0.3922|0.7098|0.9647,2.142859935760498,274.3203,305.1758
3,s,0.3922|0.7098|0.9647,2.142859935760498,273.7344,304.2734
3,s,0.3922|0.7098|0.9647,2.142859935760498,273.1523,303.3555
3,s,0.3922|0.7098|0.9647,2.142859935760498,272.5664,302.4219
3,s,0.3922|0.7098|0.9647,2.142859935760498,271.9844,301.4688
3,s,0.3922|0.7098|0.9647,2.142859935760498,271.4023,300.5000
3,s,0.3922|0.7098|0.9647,2.142859935760498,270.8203,299.5117
3,s,0.3922|0.7098|0.9647,2.142859935760498,270.2383,298.5117
3,s,0.3922|0.7098|0.9647,2.142859935760498,269.6562,297.4922
3,s,0.3922|0.7098|0.9647,2.142859935760498,269.0742,296.4570
3,s,0.3922|0.7098|0.9647,2.142859935760498,268.4961,295.4062
3,s,0.3922|0.7098|0.9647,2.142859935760498,267.9180,294.3398
3,s,0.3922|0.7098|0.9647,2.142859935760498,267.3398,293.2578
3,s,0.3922|0.7098|0.9647,2.142859935760498,266.7617,292.1641
3,s,0.3922|0.7098|0.9647,2.142859935760498,266.1836,291.0508
3,s,0.3922|0.7098|0.9647,2.142859935760498,265.6094,289.9297
3,s,0.3922|0.7098|0.9647,2.142859935760498,265.0352,288.7891
3,s,0.3922|0.7098|0.9647,2.142859935760498,264.4570,287.6367
3,s,0.3922|0.7098|0.9647,2.142859935760498,263.8828,286.4727
3,s,0.3922|0.7098|0.9647,2.142859935760498,263.3125,285.2930
3,s,0.3922|0.7098|0.9647,2.142859935760498,262.7383,284.0977
3,s,0.3922|0.7098|0.9647,2.142859935760498,262.1641,282.8906
3,s,0.3922|0.7098|0.9647,2.142859935760498,261.5938,281.6680
3,s,0.3922|0.7098|0.9647,2.142859935760498,261.0234,280.4336
3,s,0.3922|0.7098|0.9647,2.142859935760498,260.4531,279.1836
3,s,0.3922|0.7098|0.9647,2.142859935760498,259.8828,277.9180
3,s,0.3922|0.7098|0.9647,2.142859935760498,259.3125,276.6367
3,s,0.3922|0.7098|0.9647,2.142859935760498,258.7461,275.3398
3,s,0.3922|0.7098|0.9647,2.142859935760498,258.1797,274.0273
3,s,0.3922|0.7098|0.9647,2.142859935760498,257.6133,272.6992
3,s,0.3922|0.7098|0.9647,2.142859935760498,257.0469,271.3516
3,s,0.3922|0.7098|0.9647,2.142859935760498,256.4805,269.9844
3,s,0.3922|0.7098|0.9647,2.142859935760498,255.9141,268.6016
3,s,0.3922|0.7098|0.9647,2.142859935760498,255.3516,267.1953
3,s,0.3922|0.7098|0.9647,2.142859935760498,254.7852,265.7695
3,s,0.3922|0.7098|0.9647,2.142859935760498,254.2227,264.3203
3,s,0.3922|0.7098|0.9647,2.142859935760498,253.6602,262.8477
3,s,0.3922|0.7098|0.9647,2.142859935760498,253.0977,261.3477
3,s,0.3922|0.7098|0.9647,2.142859935760498,252.5391,259.8242
3,s,0.3922|0.7098|0.9647,2.142859935760498,251.9766,258.2734
3,s,0.3922|0.7098|0.9647,2.142859935760498,251.4180,256.6953
3,s,0.3922|0.7098|0.9647,2.142859935760498,250.8594,255.0859
3,s,0.3922|0.7098|0.9647,2.142859935760498,250.2969,253.4414
3,s,0.3922|0.7098|0.9647,2.142859935760498,249.7422,251.7656
3,s,0.3922|0.7098|0.9647,2.142859935760498,249.1836,250.0586
3,s,0.3922|0.7098|0.9647,2.142859935760498,248.6250,248.3125
3,s,0.3922|0.7098|0.9647,2.142859935760498,248.0703,246.5273
3,s,0.3922|0.7098|0.9647,2.142859935760498,247.5156,244.7070
3,s,0.3922|0.7098|0.9647,2.142859935760498,246.9609,242.8438
3,s,0.3922|0.7098|0.9647,2.142859935760498,246.4062,240.9375
3,s,0.3922|0.7098|0.9647,2.142859935760498,245.8516,238.9883
3,s,0.3922|0.7098|0.9647,2.142859935760498,245.3008,236.9961
3,s,0.3922|0.7098|0.9647,2.142859935760498,244.7461,234.9570
3,s,0.3922|0.7098|0.9647,2.142859935760498,244.1953,232.8672
3,s,0.3922|0.7098|0.9647,2.142859935760498,243.6445,230.7305
3,s,0.3922|0.7098|0.9647,2.142859935760498,243.0938,228.5469
3,s,0.3922|0.7098|0.9647,2.142859935760498,242.5430,226.3086
3,s,0.3922|0.7098|0.9647,2.142859935760498,241.9922,224.0195
3,s,0.3922|0.7098|0.9647,2.142859935760498,241.4453,221.6797
3,s,0.3922|0.7098|0.9647,2.142859935760498,240.8984,219.2852
3,s,0.3922|0.7098|0.9647,2.142859935760498,240.3516,216.8398
3,s,0.3922|0.7098|0.9647,2.142859935760498,239.8047,214.3359
3,s,0.3922|0.7098|0.9647,2.142859935760498,239.2578,211.7812
3,s,0.3922|0.7098|0.9647,2.142859935760498,238.7109,209.1680
3,s,0.3922|0.7098|0.9647,2.142859935760498,238.1680,206.5039
3,s,0.3922|0.7098|0.9647,2.142859935760498,237.6211,203.7852
3,s,0.3922|0.7098|0.9647,2.142859935760498,237.0781,201.0117
3,s,0.3922|0.7098|0.9647,2.142859935760498,236.5352,198.1875
3,s,0.3922|0.7098|0.9647,2.142859935760498,235.9922,195.3086
3,s,0.3922|0.7098|0.9647,2.142859935760498,235.4492,192.3789
3,s,0.3922|0.7098|0.9647,2.142859935760498,234.9102,189.4023
3,s,0.3922|0.7098|0.9647,2.142859935760498,234.3672,186.3711
3,s,0.3922|0.7098|0.9647,2.142859935760498,233.8281,183.2969
3,s,0.3922|0.7098|0.9647,2.142859935760498,233.2891,180.1797
3,s,0.3922|0.7098|0.9647,2.142859935760498,232.7500,177.0156
3,s,0.3922|0.7098|0.9647,2.142859935760498,232.2109,173.8125
3,s,0.3922|0.7098|0.9647,2.142859935760498,231.6719,170.5703
3,s,0.3922|0.7098|0.9647,2.142859935760498,231.1367,167.2930
3,s,0.3922|0.7098|0.9647,2.142859935760498,230.5977,163.9805
3,s,0.3922|0.7098|0.9647,2.142859935760498,230.0625,160.6406
3,s,0.3922|0.7098|0.9647,2.142859935760498,229.5273,157.2734
3,s,0.3922|0.7098|0.9647,2.142859935760498,228.9922,153.8867
3,s,0.3922|0.7098|0.9647,2.142859935760498,228.4609,150.4766
3,s,0.3922|0.7098|0.9647,2.142859935760498,227.9258,147.0508
3,s,0.3922|0.7098|0.9647,2.142859935760498,227.3945,143.6133
3,s,0.3922|0.7098|0.9647,2.142859935760498,226.8594,140.1719
3,s,0.3922|0.7098|0.9647,2.142859935760498,226.3281,136.7227
3,s,0.3922|0.7098|0.9647,2.142859935760498,225.7969,133.2773
3,s,0.3922|0.7098|0.9647,2.142859935760498,225.2656,129.8359
3,s,0.3922|0.7098|0.9647,2.142859935760498,224.7383,126.4062
3,s,0.3922|0.7098|0.9647,2.142859935760498,224.2070,122.9922
3,s,0.3922|0.7098|0.9647,2.142859935760498,223.6797,119.5977
3,s,0.3922|0.7098|0.9647,2.142859935760498,223.1484,116.2266
3,s,0.3922|0.7098|0.9647,2.142859935760498,222.6211,112.8867
3,s,0.3922|0.7098|0.9647,2.142859935760498,222.0938,109.5820
3,s,0.3922|0.7098|0.9647,2.142859935760498,221.5664,106.3164
3,s,0.3922|0.7098|0.9647,2.142859935760498,221.0430,103.0938
3,s,0.3922|0.7098|0.9647,2.142859935760498,220.5156,99.9258
3,s,0.3922|0.7098|0.9647,2.142859935760498,219.9922,96.8125
3,s,0.3922|0.7098|0.9647,2.142859935760498,219.4688,93.7578
3,s,0.3922|0.7098|0.9647,2.142859935760498,218.9453,90.7695
3,s,0.3922|0.7098|0.9647,2.142859935760498,218.4219,87.8516
3,s,0.3922|0.7098|0.9647,2.142859935760498,217.8984,85.0078
3,s,0.3922|0.7098|0.9647,2.142859935760498,217.3750,82.2422
3,s,0.3922|0.7098|0.9647,2.142859935760498,216.8555,79.5625
3,s,0.3922|0.7098|0.9647,2.142859935760498,216.3359,76.9727
3,s,0.3922|0.7098|0.9647,2.142859935760498,215.8125,74.4766
3,s,0.3922|0.7098|0.9647,2.142859935760498,215.2930,72.0820
3,s,0.3922|0.7098|0.9647,2.142859935760498,214.7734,69.7852
3,s,0.3922|0.7098|0.9647,2.142859935760498,214.2578,67.5938
3,s,0.3922|0.7098|0.9647,2.142859935760498,213.7383,65.5117
3,s,0.3922|0.7098|0.9647,2.142859935760498,213.2227,63.5430
3,s,0.3922|0.7098|0.9647,2.142859935760498,212.7031,61.6953
3,s,0.3922|0.7098|0.9647,2.142859935760498,212.1875,59.9609
3,s,0.3922|0.7098|0.9647,2.142859935760498,211.6719,58.3516
3,s,0.3922|0.7098|0.9647,2.142859935760498,211.1562,56.8672
3,s,0.3922|0.7098|0.9647,2.142859935760498,210.6445,55.5078
3,s,0.3922|0.7098|0.9647,2.142859935760498,210.1289,54.2812
3,s,0.3922|0.7098|0.9647,2.142859935760498,209.6133,53.1836
3,s,0.3922|0.7098|0.9647,2.142859935760498,209.1016,52.2188
3,s,0.3922|0.7098|0.9647,2.142859935760498,208.5898,51.3867
3,s,0.3922|0.7098|0.9647,2.142859935760498,208.0781,50.6914
3,s,0.3922|0.7098|0.9647,2.142859935760498,207.5664,50.1289
3,s,0.3922|0.7098|0.9647,2.142859935760498,207.0547,49.7031
3,s,0.3922|0.7098|0.9647,2.142859935760498,206.5469,49.4141
3,s,0.3922|0.7098|0.9647,2.142859935760498,206.0352,49.2578
3,s,0.3922|0.7098|0.9647,2.142859935760498,205.5273,49.2383
3,s,0.3922|0.7098|0.9647,2.142859935760498,205.0195,49.3516
3,s,0.3922|0.7098|0.9647,2.142859935760498,204.5117,49.6016
3,s,0.3922|0.7098|0.9647,2.142859935760498,204.0039,49.9805
3,s,0.3922|0.7098|0.9647,2.142859935760498,203.4961,50.4922
3,s,0.3922|0.7098|0.9647,2.142859935760498,202.9922,51.1289
3,s,0.3922|0.7098|0.9647,2.142859935760498,202.4844,51.8945
3,s,0.3922|0.7098|0.9647,2.142859935760498,201.9805,52.7812
3,s,0.3922|0.7098|0.9647,2.142859935760498,201.4766,53.7891
3,s,0.3922|0.7098|0.9647,2.142859935760498,200.9688,54.9141
3,s,0.3922|0.7098|0.9647,2.142859935760498,200.4688,56.1562
3,s,0.3922|0.7098|0.9647,2.142859935760498,199.9648,57.5117
3,s,0.3922|0.7098|0.9647,2.142859935760498,199.4609,58.9727
3,s,0.3922|0.7098|0.9647,2.142859935760498,198.9609,60.5352
3,s,0.3922|0.7098|0.9647,2.142859935760498,198.4570,62.2031
3,s,0.3922|0.7098|0.9647,2.142859935760498,197.9570,63.9648
3,s,0.3922|0.7098|0.9647,2.142859935760498,197.4570,65.8164
3,s,0.3922|0.7098|0.9647,2.142859935760498,196.9570,67.7578
3,s,0.3922|0.7098|0.9647,2.142859935760498,196.4570,69.7812
3,s,0.3922|0.7098|0.9647,2.142859935760498,195.9570,71.8867
3,s,0.3922|0.7098|0.9647,2.142859935760498,195.4609,74.0625
3,s,0.3922|0.7098|0.9647,2.142859935760498,194.9648,76.3086
3,s,0.3922|0.7098|0.9647,2.142859935760498,194.4648,78.6172
3,s,0.3922|0.7098|0.9647,2.142859935760498,193.9688,80.9883
3,s,0.3922|0.7098|0.9647,2.142859935760498,193.4727,83.4102
3,s,0.3922|0.7098|0.9647,2.142859935760498,192.9766,85.8828
3,s,0.3922|0.7098|0.9647,2.142859935760498,192.4844,88.4023
3,s,0.3922|0.7098|0.9647,2.142859935760498,191.9883,90.9570
3,s,0.3922|0.7098|0.9647,2.142859935760498,191.4961,93.5508
3,s,0.3922|0.7098|0.9647,2.142859935760498,191.0000,96.1719
3,s,0.3922|0.7098|0.9647,2.142859935760498,190.5078,98.8203
3,s,0.3922|0.7098|0.9647,2.142859935760498,190.0156,101.4844
3,s,0.3922|0.7098|0.9647,2.142859935760498,189.5234,104.1680
3,s,0.3922|0.7098|0.9647,2.142859935760498,189.0312,106.8594
3,s,0.3922|0.7098|0.9647,2.142859935760498,188.5430,109.5625
3,s,0.3922|0.7098|0.9647,2.142859935760498,188.0508,112.2656
3,s,0.3922|0.7098|0.9647,2.142859935760498,187.5625,114.9648
3,s,0.3922|0.7098|0.9647,2.142859935760498,187.0703,117.6602
3,s,0.3922|0.7098|0.9647,2.142859935760498,186.5820,120.3438
3,s,0.3922|0.7098|0.9647,2.142859935760498,186.0938,123.0156
3,s,0.3922|0.7098|0.9647,2.142859935760498,185.6055,125.6680
3,s,0.3922|0.7098|0.9647,2.142859935760498,185.1211,128.3008
3,s,0.3922|0.7098|0.9647,2.142859935760498,184.6328,130.9062
3,s,0.3922|0.7098|0.9647,2.142859935760498,184.1484,133.4883
3,s,0.3922|0.7098|0.9647,2.142859935760498,183.6602,136.0391
3,s,0.3922|0.7098|0.9647,2.142859935760498,183.1758,138.5586
3,s,0.3922|0.7098|0.9647,2.142859935760498,182.6914,141.0391
3,s,0.3922|0.7098|0.9647,2.142859935760498,182.2070,143.4844
3,s,0.3922|0.7098|0.9647,2.142859935760498,181.7227,145.8906
3,s,0.3922|0.7098|0.9647,2.142859935760498,181.2422,148.2539
3,s,0.3922|0.7098|0.9647,2.142859935760498,180.7578,150.5703
3,s,0.3922|0.7098|0.9647,2.142859935760498,180.2773,152.8438
3,s,0.3922|0.7098|0.9647,2.142859935760498,179.7930,155.0703
3,s,0.3922|0.7098|0.9647,2.142859935760498,179.3125,157.2500
3,s,0.3922|0.7098|0.9647,2.142859935760498,178.8320,159.3789
3,s,0.3922|0.7098|0.9647,2.142859935760498,178.3516,161.4570
3,s,0.3922|0.7098|0.9647,2.142859935760498,177.8750,163.4883
3,s,0.3922|0.7098|0.9647,2.142859935760498,177.3945,165.4648
3,s,0.3922|0.7098|0.9647,2.142859935760498,176.9141,167.3906
3,s,0.3922|0.7098|0.9647,2.142859935760498,176.4375,169.2617
3,s,0.3922|0.7098|0.9647,2.142859935760498,175.9609,171.0859
3,s,0.3922|0.7098|0.9647,2.142859935760498,175.4844,172.8555
3,s,0.3922|0.7098|0.9647,2.142859935760498,175.0078,174.5703
3,s,0.3922|0.7098|0.9647,2.142859935760498,174.5312,176.2383
3,s,0.3922|0.7098|0.9647,2.142859935760498,174.0547,177.8516
3,s,0.3922|0.7098|0.9647,2.142859935760498,173.5781,179.4180
3,s,0.3922|0.7098|0.9647,2.142859935760498,173.1055,180.9336
3,s,0.3922|0.7098|0.9647,2.142859935760498,172.6328,182.3984
3,s,0.3922|0.7098|0.9647,2.142859935760498,172.1562,183.8164
3,s,0.3922|0.7098|0.9647,2.142859935760498,171.6836,185.1875
3,s,0.3922|0.7098|0.9647,2.142859935760498,171.2109,186.5117
3,s,0.3922|0.7098|0.9647,2.142859935760498,170.7383,187.7891
3,s,0.3922|0.7098|0.9647,2.142859935760498,170.2695,189.0234
3,s,0.3922|0.7098|0.9647,2.142859935760498,169.7969,190.2148
3,s,0.3922|0.7098|0.9647,2.142859935760498,169.3281,191.3594
3,s,0.3922|0.7098|0.9647,2.142859935760498,168.8555,192.4688
3,s,0.3922|0.7098|0.9647,2.142859935760498,168.3867,193.5352
3,s,0.3922|0.7098|0.9647,2.142859935760498,167.9180,194.5664
3,s,0.3922|0.7098|0.9647,2.142859935760498,167.4492,195.5547
3,s,0.3922|0.7098|0.9647,2.142859935760498,166.9805,196.5117
3,s,0.3922|0.7098|0.9647,2.142859935760498,166.5117,197.4336
3,s,0.3922|0.7098|0.9647,2.142859935760498,166.0469,198.3164
3,s,0.3922|0.7098|0.9647,2.142859935760498,165.5781,199.1719
3,s,0.3922|0.7098|0.9647,2.142859935760498,165.1133,199.9922
3,s,0.3922|0.7098|0.9647,2.142859935760498,164.6484,200.7812
3,s,0.3922|0.7098|0.9647,2.142859935760498,164.1836,201.5430
3,s,0.3922|0.7098|0.9647,2.142859935760498,163.7188,202.2734
3,s,0.3922|0.7098|0.9647,2.142859935760498,163.2539,202.9805
3,s,0.3922|0.7098|0.9647,2.142859935760498,162.7891,203.6562
3,s,0.3922|0.7098|0.9647,2.142859935760498,162.3242,204.3047
3,s,0.3922|0.7098|0.9647,2.142859935760498,161.8633,204.9336
3,s,0.3922|0.7098|0.9647,2.142859935760498,161.4023,205.5312
3,s,0.3922|0.7098|0.9647,2.142859935760498,160.9375,206.1094
3,s,0.3922|0.7098|0.9647,2.142859935760498,160.4766,206.6602
3,s,0.3922|0.7098|0.9647,2.142859935760498,160.0156,207.1914
3,s,0.3922|0.7098|0.9647,2.142859935760498,159.5547,207.6992
3,s,0.3922|0.7098|0.9647,2.142859935760498,159.0977,208.1836
3,s,0.3922|0.7098|0.9647,2.142859935760498,158.6367,208.6484
3,s,0.3922|0.7098|0.9647,2.142859935760498,158.1758,209.0898
3,s,0.3922|0.7098|0.9647,2.142859935760498,157.7188,209.5078
3,s,0.3922|0.7098|0.9647,2.142859935760498,157.2617,209.9102
3,s,0.3922|0.7098|0.9647,2.142859935760498,156.8047,210.2852
3,s,0.3922|0.7098|0.9647,2.142859935760498,156.3438,210.6445
3,s,0.3922|0.7098|0.9647,2.142859935760498,155.8906,210.9805
3,s,0.3922|0.7098|0.9647,2.142859935760498,155.4336,211.2969
3,s,0.3922|0.7098|0.9647,2.142859935760498,154.9766,211.5898
3,s,0.3922|0.7098|0.9647,2.142859935760498,154.5234,211.8672
3,s,0.3922|0.7098|0.9647,2.142859935760498,154.0664,212.1172
3,s,0.3922|0.7098|0.9647,2.142859935760498,153.6133,212.3477
3,s,0.3922|0.7098|0.9647,2.142859935760498,153.1602,212.5586
3,s,0.3922|0.7098|0.9647,2.142859935760498,152.7031,212.7500
3,s,0.3922|0.7098|0.9647,2.142859935760498,152.2500,212.9141
3,s,0.3922|0.7098|0.9647,2.142859935760498,151.8008,213.0586
3,s,0.3922|0.7098|0.9647,2.142859935760498,151.3477,213.1836
3,s,0.3922|0.7098|0.9647,2.142859935760498,150.8945,213.2852
3,s,0.3922|0.7098|0.9647,2.142859935760498,150.4453,213.3594
3,s,0.3922|0.7098|0.9647,2.142859935760498,149.9922,213.4180
3,s,0.3922|0.7098|0.9647,2.142859935760498,149.5430,213.4492
3,s,0.3922|0.7098|0.9647,2.142859935760498,149.0938,213.4570
3,s,0.3922|0.7098|0.9647,2.142859935760498,148.6445,213.4414
3,s,0.3922|0.7098|0.9647,2.142859935760498,148.1953,213.4062
3,s,0.3922|0.7098|0.9647,2.142859935760498,147.7461,213.3438
3,s,0.3922|0.7098|0.9647,2.142859935760498,147.3008,213.2578
3,s,0.3922|0.7098|0.9647,2.142859935760498,146.8516,213.1523
3,s,0.3922|0.7098|0.9647,2.142859935760498,146.4062,213.0195
3,s,0.3922|0.7098|0.9647,2.142859935760498,145.9570,212.8633
3,s,0.3922|0.7098|0.9647,2.142859935760498,145.5117,212.6836
