path_idx,type,color,width,vx,vy
20,f,,,22.5200,13.5500
20,f,,,24.3300,14.5700
20,f,,,24.9800,17.5200
20,f,,,24.3300,20.5100
20,f,,,22.5200,21.5500
20,f,,,23.1300,20.3800
20,f,,,23.6000,19.8300
20,f,,,23.9100,18.8900
20,f,,,24.0100,17.5300
20,f,,,23.9100,16.1700
20,f,,,23.6000,15.2500
20,f,,,23.1300,14.7200
20,f,,,22.5200,14.5500
20,f,,,21.9200,14.7200
20,f,,,21.4400,15.2500
20,f,,,21.1300,16.1700
20,f,,,21.0200,17.5300
20,f,,,21.4400,19.8300
20,f,,,22.5200,20.5500
21,s,0.0000|0.0000|0.0000,0.7142860293388367,32.5508,384.3984
21,s,0.0000|0.0000|0.0000,0.7142860293388367,657.4688,384.3984
22,f,,,314.8700,416.4500
22,f,,,317.0100,416.4500
22,f,,,317.0100,404.4500
22,f,,,314.8700,404.4500
22,f,,,314.8700,416.4500
22,f,,,325.8700,407.4500
22,f,,,325.8700,408.7900
22,f,,,323.2300,407.4500
22,f,,,318.8700,411.9800
22,f,,,323.1800,416.4500
22,f,,,325.8700,415.0700
22,f,,,325.8700,416.4500
22,f,,,328.0100,416.4500
22,f,,,328.0100,407.4500
22,f,,,325.8700,412.0100
22,f,,,325.2800,413.7200
22,f,,,323.4600,414.4700
22,f,,,321.0100,412.0300
22,f,,,323.4300,409.4300
22,f,,,332.0100,416.4500
22,f,,,332.0100,412.1500
22,f,,,332.2600,410.3400
22,f,,,333.9500,409.4300
22,f,,,335.4600,409.9800
22,f,,,335.8700,411.6500
22,f,,,335.8700,416.4500
22,f,,,338.0100,416.4500
22,f,,,338.0100,412.1500
22,f,,,338.2800,410.2800
22,f,,,339.5700,409.4300
22,f,,,340.6700,409.9700
22,f,,,341.0100,411.6500
22,f,,,341.0100,416.4500
22,f,,,343.1500,416.4500
22,f,,,343.1500,411.3700
22,f,,,342.6000,408.8400
22,f,,,339.7400,407.4500
22,f,,,337.1500,408.8600
22,f,,,334.3900,407.4500
22,f,,,332.0100,408.5100
22,f,,,332.0100,407.4500
22,f,,,329.8700,407.4500
22,f,,,329.8700,416.4500
22,f,,,347.0100,416.4500
22,f,,,347.0100,415.0900
22,f,,,349.8700,416.4500
22,f,,,353.1200,414.9700
22,f,,,354.1500,411.9500
22,f,,,349.7300,407.4500
22,f,,,347.0100,408.6100
22,f,,,347.0100,404.4500
22,f,,,344.8700,404.4500
22,f,,,344.8700,416.4500
22,f,,,352.0100,411.9500
22,f,,,349.4600,414.4700
22,f,,,347.0100,411.9500
22,f,,,349.4200,409.4300
22,f,,,362.8700,404.4500
22,f,,,362.8700,408.5700
22,f,,,360.2100,407.4500
22,f,,,355.8700,411.9800
22,f,,,360.2300,416.4500
22,f,,,362.8700,415.0700
22,f,,,362.8700,416.4500
22,f,,,365.0100,416.4500
22,f,,,365.0100,404.4500
22,f,,,362.8700,411.9500
22,f,,,360.5400,414.4700
22,f,,,358.0100,411.9000
22,f,,,360.4900,409.4300
22,f,,,373.8700,407.4500
22,f,,,373.8700,408.7900
22,f,,,371.2300,407.4500
22,f,,,366.8700,411.9800
22,f,,,371.1800,416.4500
22,f,,,373.8700,415.0700
22,f,,,373.8700,416.4500
22,f,,,376.0100,416.4500
22,f,,,376.0100,407.4500
22,f,,,373.8700,412.0100
22,f,,,373.2800,413.7200
22,f,,,371.4600,414.4700
22,f,,,369.0100,412.0300
22,f,,,371.4300,409.4300
23,s,0.0000|0.0000|0.0000,0.7142860293388367,32.5508,389.4102
