x_nm	-77.5	-72.163	-61.3179	-53.3867	-47.5866	-43.3449	-40.2429	-37.9744	-36	-34.0256	-32.0513	-30.0769	-28.1026	-26.1282	-24.1538	-22.1795	-20.2051	-18.2308	-16.2564	-14.2821	-12.3077	-10.3333	-8.35897	-6.38462	-4.41026	-2.4359	-0.461538	1.51282	3.48718	5.46154	7.4359	9.41026	11.3846	13.359	15.3333	17.3077	19.2821	21.2564	23.2308	25.2051	27.1795	29.1538	31.1282	33.1026	35.0769	37.0513	39.0256	41	42.9744	45.2268	48.3004	52.4942	58.2168	66.0252	76.68	82.5
-16	1.99937	2.22379	2.91404	3.7202	4.5521	5.43504	6.32222	7.25976	8.36189	9.8966	12.2292	15.6212	20.7732	28.5362	38.7938	48.2538	58.6879	70.2505	83.7816	100.788	122.513	151.603	190.457	244.286	320.444	430.14	592.638	839.536	1222.84	1833.59	2822.05	4461.34	7225.74	11988.1	20399.7	35714.1	64184.4	120157	221422	357820	567505	893465	1.34383e+06	1.81442e+06	2.08121e+06	1.97629e+06	1.60869e+06	1.17654e+06	802758	492699	245102	96176.6	29219.2	6796.06	1234.09	488.725
-14	1.97769	2.19101	2.84879	3.60706	4.35844	5.13608	5.89557	6.75879	7.79053	9.34647	11.8697	16.0539	23.0591	35.1184	55.0397	60.8391	72.9489	84.273	98.4814	116.694	141.274	174.043	219.495	282.69	373.485	507.314	709.039	1021.89	1520.75	2333.59	3684.11	5979.64	9937.27	16876.4	29359.1	52763.6	98076.6	216102	517166	786747	1.21526e+06	1.95791e+06	3.13877e+06	4.52719e+06	5.33205e+06	4.80537e+06	3.57735e+06	2.37569e+06	1.47864e+06	826867	371724	131143	35647.1	7468.1	1250.64	495.99
-12	1.95298	2.15521	2.79296	3.49092	4.1825	4.8433	5.46766	6.20667	7.17439	8.7081	11.5504	16.6875	26.7933	49.5431	123.018	69.0631	96.9869	103.864	117.322	138.35	167.82	208.97	267.201	350.526	473.078	659.256	947.221	1404.26	2150.99	3389.07	5476.01	9036.43	15128.1	25525	42875.6	70455.5	116438	350050	1.62493e+06	1.95656e+06	2.85037e+06	4.66103e+06	8.1345e+06	1.30079e+07	1.62309e+07	1.3315e+07	8.6554e+06	5.04536e+06	2.7987e+06	1.40248e+06	561530	175359	42160.8	7947.83	1236.54	499.877
-10	1.93614	2.12973	2.74265	3.39968	4.01195	4.55216	5.03702	5.59993	6.425	7.97406	11.0482	17.4634	31.7825	82.3998	28.8728	21.0717	23.7489	20.0099	22.9324	27.688	34.4498	44.9311	60.4993	85.5399	126.051	194.227	310.642	512.038	863.799	1479.13	2547.66	4376.36	7413.13	12120.3	18711.2	28334	127771	536783	506942	4.87066e+06	7.03154e+06	1.2075e+07	2.37296e+07	4.44487e+07	6.32527e+07	4.32623e+07	2.29115e+07	1.12425e+07	5.41279e+06	2.38526e+06	833724	226115	47698.2	8136.6	1191.45	500.984
-8	1.92098	2.1096	2.70043	3.32426	3.86889	4.28225	4.61179	4.97128	5.52866	7.01117	10.4088	18.1828	30.4197	10.1433	9.39919	0.745605	3.97648	3.68839	4.40157	6.11823	9.25842	14.6421	23.9894	40.3027	69.0535	120.147	211.31	374.59	666.95	1188.67	2113.46	3731.43	6509.06	11210.1	19207.9	33316.8	77973.3	195041	258314	1.64562e+06	1.68164e+07	3.49228e+07	7.9615e+07	1.86162e+08	3.54275e+08	1.69369e+08	6.66351e+07	2.62057e+07	1.05906e+07	3.99595e+06	1.18539e+06	274226	50828.9	7975.9	1121.36	499.82
-6	1.91008	2.09346	2.67089	3.25894	3.7457	4.04138	4.18829	4.30935	4.55605	5.718	10.0191	23.0114	4.4634	2.03481	2.93929	2.00827	2.8634	3.48837	4.44254	6.01512	8.71451	13.1978	20.7916	33.8392	56.592	96.7377	168.453	297.357	530.894	956.28	1734.13	3162.25	5799.53	10732.2	20201.6	38950	78198.3	161797	288562	455046	1.00739e+07	1.31396e+08	3.18217e+08	9.58781e+08	3.23963e+09	8.02425e+08	2.15072e+08	6.36266e+07	2.04326e+07	6.32132e+06	1.54154e+06	302884	50379.3	7495.82	1038.03	497.469
-4	1.90185	2.08165	2.65429	3.2107	3.64459	3.86077	3.81391	3.63037	3.48661	4.10494	12.9148	2.87434	2.88235	2.04568	2.4149	2.62563	3.16621	3.90968	5.02347	6.7767	9.57678	14.1379	21.6951	34.4103	56.3217	94.4642	161.872	282.542	500.759	899.048	1632.31	2996.08	5563.87	10489.5	20191.1	39900.9	81140.7	170279	362140	851670	2.97777e+06	2.18675e+08	1.54898e+09	5.85632e+09	5.09344e+10	4.61168e+09	8.02147e+08	1.5528e+08	3.58512e+07	8.61275e+06	1.71328e+06	296138	46536.5	6852.84	958.4	494.651
-2	1.89776	2.07571	2.63501	3.18027	3.58832	3.73022	3.56937	3.12095	2.46628	1.63326	0.798561	6.56933	2.73089	2.2922	2.49311	2.86976	3.44393	4.27057	5.50926	7.40917	10.3865	15.1258	22.891	35.8407	57.8037	95.7821	162.356	280.999	494.442	883.34	1599.96	2934.66	5457.73	10320.2	19933.8	39542.2	80948.5	172211	385122	957354	2.95968e+06	3.22389e+08	5.2517e+09	5.78033e+10	4.84001e+09	5.71655e+10	3.27765e+09	2.99387e+08	4.54329e+07	8.67262e+06	1.54742e+06	261054	41671.8	6297.85	900.854	492.529
2.97785e-14	1.89715	2.07426	2.62502	3.16858	3.56662	3.70055	3.4732	2.95191	2.12429	0.975121	0.0785307	0.516743	2.03718	2.31066	2.54548	2.95382	3.54535	4.41266	5.69474	7.6353	10.7114	15.4972	23.3945	36.4536	58.5271	96.5783	163.087	281.295	493.722	880.162	1592.36	2917.94	5424.42	10255.2	19801.7	39252.3	80317.9	170884	383268	944187	2.72601e+06	9.75324e+06	1.11723e+09	1.89363e+10	2.52627e+11	1.47224e+10	1.29403e+09	1.72819e+08	3.27673e+07	6.98744e+06	1.34828e+06	239253	39429.1	6078.44	879.919	491.711
2	1.89839	2.07642	2.62979	3.18063	3.58922	3.74375	3.5634	3.13771	2.47747	1.61215	0.797991	6.54721	2.73243	2.29072	2.48891	2.87217	3.43894	4.27144	5.52347	7.39756	10.3852	15.1131	22.9009	35.8411	57.8143	95.7832	162.388	280.962	494.503	883.316	1599.97	2934.65	5457.79	10320.5	19934.5	39541.7	80948.4	172212	385116	957356	2.95968e+06	3.2239e+08	5.2517e+09	5.78033e+10	4.84001e+09	5.71655e+10	3.27765e+09	2.99387e+08	4.54328e+07	8.67262e+06	1.54743e+06	261052	41672.3	6297.99	900.916	492.511
